prime,user,real,kind,bitwidth,descr1,descr2,index,nlimbs,prime_str
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,3.059,3.114,UnsaturatedSolinas,32,GallinaAxComputedOf,vm_compute,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,63.508,63.543,UnsaturatedSolinas,32,GallinaAxComputedOf,cbv,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,101.496,101.543,UnsaturatedSolinas,32,GallinaAxComputedOf,lazy,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,5.288,5.294,UnsaturatedSolinas,32,PipelineFullOf,vm_compute,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,6.8,6.813,UnsaturatedSolinas,32,PipelineFullToStringsOf,vm_compute,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,3.755,3.772,UnsaturatedSolinas,32,PipelineNBEOf,vm_compute,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,3.707,3.722,UnsaturatedSolinas,32,PipelineArithOf,vm_compute,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,7.287,212.469,UnsaturatedSolinas,32,PipelineFullOf,native_compute (1),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,2.283,2.603,UnsaturatedSolinas,32,PipelineFullOf,native_compute (2),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,2.808,7.93,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (1),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,2.423,2.565,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (2),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.847,2.205,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (1),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.832,1.947,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (2),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.875,2.191,UnsaturatedSolinas,32,PipelineArithOf,native_compute (1),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.823,1.998,UnsaturatedSolinas,32,PipelineArithOf,native_compute (2),(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,138.224,138.53,UnsaturatedSolinas,32,PipelineFullOf,cbv,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,188.524,188.682,UnsaturatedSolinas,32,PipelineFullToStringsOf,cbv,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,109.228,110.369,UnsaturatedSolinas,32,PipelineNBEOf,cbv,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,85.355,85.423,UnsaturatedSolinas,32,PipelineArithOf,cbv,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,172.611,173.014,UnsaturatedSolinas,32,PipelineFullOf,lazy,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,227.036,227.059,UnsaturatedSolinas,32,PipelineFullToStringsOf,lazy,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,107.524,107.523,UnsaturatedSolinas,32,PipelineNBEOf,lazy,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,104.008,104.009,UnsaturatedSolinas,32,PipelineArithOf,lazy,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,48.088,48.104,UnsaturatedSolinas,32,GallinaDefOf,cbv_no_rt,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,82.643,82.697,UnsaturatedSolinas,32,GallinaDefOf,lazy_no_rt,(1),14,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,34.86,34.975,WordByWordMontgomery,32,GallinaAxOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,6.368,7.129,WordByWordMontgomery,32,GallinaAxOf,native_compute (1),,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,6.303,6.591,WordByWordMontgomery,32,GallinaAxOf,native_compute (2),,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,865.684,866.07,WordByWordMontgomery,32,GallinaAxOf,cbv,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1444.831,1444.958,WordByWordMontgomery,32,GallinaAxOf,lazy,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,90.78,100.75,WordByWordMontgomery,32,PipelineFullOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,91.108,100.688,WordByWordMontgomery,32,PipelineFullToStringsOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,76.064,84.421,WordByWordMontgomery,32,PipelineNBEOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,77.419,85.743,WordByWordMontgomery,32,PipelineArithOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,873.052,873.385,WordByWordMontgomery,32,GallinaDefOf,cbv_no_rt,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1452.82,1452.975,WordByWordMontgomery,32,GallinaDefOf,lazy_no_rt,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.287,0.284,UnsaturatedSolinas,64,GallinaAxOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.075,0.397,UnsaturatedSolinas,64,GallinaAxOf,native_compute (1),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.056,0.138,UnsaturatedSolinas,64,GallinaAxOf,native_compute (2),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,6.436,6.45,UnsaturatedSolinas,64,GallinaAxOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,11.012,11.021,UnsaturatedSolinas,64,GallinaAxOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.547,0.579,UnsaturatedSolinas,64,GallinaAxComputedOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,9.803,9.805,UnsaturatedSolinas,64,GallinaAxComputedOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,14.915,14.937,UnsaturatedSolinas,64,GallinaAxComputedOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.796,0.804,UnsaturatedSolinas,64,PipelineFullOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.968,0.974,UnsaturatedSolinas,64,PipelineFullToStringsOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.536,0.541,UnsaturatedSolinas,64,PipelineNBEOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.532,0.533,UnsaturatedSolinas,64,PipelineArithOf,vm_compute,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,5.463,218.04,UnsaturatedSolinas,64,PipelineFullOf,native_compute (1),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.359,0.682,UnsaturatedSolinas,64,PipelineFullOf,native_compute (2),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.795,5.834,UnsaturatedSolinas,64,PipelineFullToStringsOf,native_compute (1),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.403,0.516,UnsaturatedSolinas,64,PipelineFullToStringsOf,native_compute (2),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.352,0.692,UnsaturatedSolinas,64,PipelineNBEOf,native_compute (1),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.363,0.528,UnsaturatedSolinas,64,PipelineNBEOf,native_compute (2),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.327,0.686,UnsaturatedSolinas,64,PipelineArithOf,native_compute (1),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.339,0.488,UnsaturatedSolinas,64,PipelineArithOf,native_compute (2),(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,17.831,17.894,UnsaturatedSolinas,64,PipelineFullOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,24.759,24.807,UnsaturatedSolinas,64,PipelineFullToStringsOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,12.247,12.311,UnsaturatedSolinas,64,PipelineNBEOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,11.272,11.272,UnsaturatedSolinas,64,PipelineArithOf,cbv,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,21.64,21.642,UnsaturatedSolinas,64,PipelineFullOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,28.851,28.85,UnsaturatedSolinas,64,PipelineFullToStringsOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,14.176,14.174,UnsaturatedSolinas,64,PipelineNBEOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,13.756,13.775,UnsaturatedSolinas,64,PipelineArithOf,lazy,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,7.028,7.029,UnsaturatedSolinas,64,GallinaDefOf,cbv_no_rt,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,10.9,10.915,UnsaturatedSolinas,64,GallinaDefOf,lazy_no_rt,(0),6,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.395,0.396,UnsaturatedSolinas,64,GallinaAxOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.072,0.362,UnsaturatedSolinas,64,GallinaAxOf,native_compute (1),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.056,0.134,UnsaturatedSolinas,64,GallinaAxOf,native_compute (2),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,9.268,9.313,UnsaturatedSolinas,64,GallinaAxOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,15.652,15.692,UnsaturatedSolinas,64,GallinaAxOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.716,0.772,UnsaturatedSolinas,64,GallinaAxComputedOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,12.599,12.604,UnsaturatedSolinas,64,GallinaAxComputedOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,20.468,20.481,UnsaturatedSolinas,64,GallinaAxComputedOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.072,1.079,UnsaturatedSolinas,64,PipelineFullOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.336,1.335,UnsaturatedSolinas,64,PipelineFullToStringsOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.74,0.74,UnsaturatedSolinas,64,PipelineNBEOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.732,0.732,UnsaturatedSolinas,64,PipelineArithOf,vm_compute,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,5.347,206.464,UnsaturatedSolinas,64,PipelineFullOf,native_compute (1),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.644,0.998,UnsaturatedSolinas,64,PipelineFullOf,native_compute (2),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.944,5.875,UnsaturatedSolinas,64,PipelineFullToStringsOf,native_compute (1),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.62,0.769,UnsaturatedSolinas,64,PipelineFullToStringsOf,native_compute (2),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.54,0.902,UnsaturatedSolinas,64,PipelineNBEOf,native_compute (1),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.432,0.559,UnsaturatedSolinas,64,PipelineNBEOf,native_compute (2),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.539,0.862,UnsaturatedSolinas,64,PipelineArithOf,native_compute (1),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.403,0.533,UnsaturatedSolinas,64,PipelineArithOf,native_compute (2),(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,26.3,26.354,UnsaturatedSolinas,64,PipelineFullOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,36.268,36.322,UnsaturatedSolinas,64,PipelineFullToStringsOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,18.064,18.116,UnsaturatedSolinas,64,PipelineNBEOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,16.287,16.303,UnsaturatedSolinas,64,PipelineArithOf,cbv,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,29.012,29.091,UnsaturatedSolinas,64,PipelineFullOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,39.579,39.585,UnsaturatedSolinas,64,PipelineFullToStringsOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,19.395,19.406,UnsaturatedSolinas,64,PipelineNBEOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,18.859,18.87,UnsaturatedSolinas,64,PipelineArithOf,lazy,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,9.292,9.297,UnsaturatedSolinas,64,GallinaDefOf,cbv_no_rt,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,15.516,15.524,UnsaturatedSolinas,64,GallinaDefOf,lazy_no_rt,(1),7,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,4.816,4.823,WordByWordMontgomery,64,GallinaAxOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,1.004,1.561,WordByWordMontgomery,64,GallinaAxOf,native_compute (1),,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,0.951,1.103,WordByWordMontgomery,64,GallinaAxOf,native_compute (2),,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,125.032,125.217,WordByWordMontgomery,64,GallinaAxOf,cbv,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,192.588,192.686,WordByWordMontgomery,64,GallinaAxOf,lazy,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,10.788,12.071,WordByWordMontgomery,64,PipelineFullOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,10.892,11.952,WordByWordMontgomery,64,PipelineFullToStringsOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,8.912,9.929,WordByWordMontgomery,64,PipelineNBEOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,9.14,10.136,WordByWordMontgomery,64,PipelineArithOf,vm_compute,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,128.428,128.463,WordByWordMontgomery,64,GallinaDefOf,cbv_no_rt,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444719,188.523,188.561,WordByWordMontgomery,64,GallinaDefOf,lazy_no_rt,,,2^336-17
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.612,1.615,UnsaturatedSolinas,32,GallinaAxOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.263,0.657,UnsaturatedSolinas,32,GallinaAxOf,native_compute (1),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.211,0.314,UnsaturatedSolinas,32,GallinaAxOf,native_compute (2),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,43.924,43.995,UnsaturatedSolinas,32,GallinaAxOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,66.648,66.718,UnsaturatedSolinas,32,GallinaAxOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.628,2.683,UnsaturatedSolinas,32,GallinaAxComputedOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,56.708,56.727,UnsaturatedSolinas,32,GallinaAxComputedOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,84.66,84.694,UnsaturatedSolinas,32,GallinaAxComputedOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,4.476,4.482,UnsaturatedSolinas,32,PipelineFullOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,5.776,5.79,UnsaturatedSolinas,32,PipelineFullToStringsOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,3.119,3.131,UnsaturatedSolinas,32,PipelineNBEOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,3.088,3.095,UnsaturatedSolinas,32,PipelineArithOf,vm_compute,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,6.903,217.253,UnsaturatedSolinas,32,PipelineFullOf,native_compute (1),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.927,2.331,UnsaturatedSolinas,32,PipelineFullOf,native_compute (2),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.527,7.544,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (1),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.14,2.322,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (2),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.6,1.995,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (1),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.551,1.659,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (2),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.503,1.796,UnsaturatedSolinas,32,PipelineArithOf,native_compute (1),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.495,1.629,UnsaturatedSolinas,32,PipelineArithOf,native_compute (2),(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,110.356,110.45,UnsaturatedSolinas,32,PipelineFullOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,153.912,153.948,UnsaturatedSolinas,32,PipelineFullToStringsOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,88.276,89.095,UnsaturatedSolinas,32,PipelineNBEOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,72.312,72.436,UnsaturatedSolinas,32,PipelineArithOf,cbv,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,137.183,137.446,UnsaturatedSolinas,32,PipelineFullOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,195.64,195.845,UnsaturatedSolinas,32,PipelineFullToStringsOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,92.32,92.318,UnsaturatedSolinas,32,PipelineNBEOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,90.604,90.601,UnsaturatedSolinas,32,PipelineArithOf,lazy,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,40.864,40.932,UnsaturatedSolinas,32,GallinaDefOf,cbv_no_rt,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,69.967,70.02,UnsaturatedSolinas,32,GallinaDefOf,lazy_no_rt,(0),13,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.932,1.939,UnsaturatedSolinas,32,GallinaAxOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.344,0.624,UnsaturatedSolinas,32,GallinaAxOf,native_compute (1),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,0.331,0.44,UnsaturatedSolinas,32,GallinaAxOf,native_compute (2),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,54.028,54.096,UnsaturatedSolinas,32,GallinaAxOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,79.991,80.053,UnsaturatedSolinas,32,GallinaAxOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,3.12,3.157,UnsaturatedSolinas,32,GallinaAxComputedOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,61.756,61.859,UnsaturatedSolinas,32,GallinaAxComputedOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,101.616,101.799,UnsaturatedSolinas,32,GallinaAxComputedOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,5.308,5.304,UnsaturatedSolinas,32,PipelineFullOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,6.811,6.81,UnsaturatedSolinas,32,PipelineFullToStringsOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,3.76,3.76,UnsaturatedSolinas,32,PipelineNBEOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,3.704,3.704,UnsaturatedSolinas,32,PipelineArithOf,vm_compute,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,7.291,222.768,UnsaturatedSolinas,32,PipelineFullOf,native_compute (1),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.271,2.586,UnsaturatedSolinas,32,PipelineFullOf,native_compute (2),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.763,7.353,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (1),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,2.512,2.697,UnsaturatedSolinas,32,PipelineFullToStringsOf,native_compute (2),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.9,2.365,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (1),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.816,1.937,UnsaturatedSolinas,32,PipelineNBEOf,native_compute (2),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.863,2.27,UnsaturatedSolinas,32,PipelineArithOf,native_compute (1),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,1.827,1.989,UnsaturatedSolinas,32,PipelineArithOf,native_compute (2),(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,132.108,132.21,UnsaturatedSolinas,32,PipelineFullOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,182.952,182.985,UnsaturatedSolinas,32,PipelineFullToStringsOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,108.175,109.168,UnsaturatedSolinas,32,PipelineNBEOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,85.019,85.165,UnsaturatedSolinas,32,PipelineArithOf,cbv,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,170.452,170.639,UnsaturatedSolinas,32,PipelineFullOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,230.063,230.061,UnsaturatedSolinas,32,PipelineFullToStringsOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,109.24,109.236,UnsaturatedSolinas,32,PipelineNBEOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,105.991,105.989,UnsaturatedSolinas,32,PipelineArithOf,lazy,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,48.256,48.312,UnsaturatedSolinas,32,GallinaDefOf,cbv_no_rt,(1),14,2^336-3
139984046386112763159840142535527767382602843577165595931249318810236991948760059086304843329475444733,83.024,83.135,UnsaturatedSolinas,32,GallinaDefOf,lazy_no_rt,(1),14,2^336-3
